dt_inp,tot_recv,md,prime,tentv_ppm,ppaid
1000257106,107782,10337,6127,843,6378
1000255373,102586,14524,3697,755,9302
1000238556,197587,18734,4508,941,7101
1000228677,192672,9543,2317,765,12034
1001601886,110100,9315,4953,901,14090
1001390404,118760,6895,1336,830,11331
1000282948,130373,4948,9083,772,6369
1000261563,167428,14222,9437,912,2895
1000257593,151260,6704,6711,771,7243
1000257103,158433,18925,6907,960,13275
1000255705,131421,8649,3460,841,14221
1000237375,198093,6467,7681,831,3645
1000166208,107529,14871,6397,705,12810
1001609912,177864,10098,7280,737,6756
1000282904,103708,18227,4470,824,9794
1000281417,127903,10550,4189,717,4254
1000273331,149469,4772,4858,840,13608
1000261560,164144,9888,7448,826,3300
1000260705,175184,16736,2207,969,3311
1000255356,185072,12676,4095,811,7659
1000235902,185358,6559,3459,787,10685
1000228672,104164,10574,7889,927,12582
1000166206,125350,6733,9185,928,6410
1001610414,109398,4746,2763,939,9687
1001601882,174922,6432,6514,1000,8192
1000282902,185052,18240,6320,926,14488
1000273329,123606,7734,1055,751,5293
1000264750,106202,18621,6836,990,6773
1000261557,131320,17963,3051,742,14802
1000258281,118146,14434,3636,936,2399
1000255353,169964,16337,1278,864,1600
1000235874,162016,5713,5031,717,3971
1000228669,120700,12494,4378,946,8756
1000166204,119598,11065,7682,870,10963
1000282900,193540,12797,5072,974,9380
1000281406,188563,18578,6434,730,6562
1000273053,141954,19507,9091,902,7336
1000264747,189251,10074,8907,720,14108
1000261554,131070,3679,6866,790,7697
1000258279,121323,17448,8236,716,6300
1000255348,182198,18573,6886,957,9025
1000235872,117084,9465,7994,790,13337
1000232238,177842,12069,3456,994,14243
1000228667,182360,6015,4847,734,8048
1000165778,114795,15661,2879,720,8226
1000282895,131307,13138,9351,950,14752
1000273323,163605,14287,7774,851,9601
1000264744,138577,5655,9274,812,4231
1000261551,149251,6775,9401,713,13790
1000260546,133979,9877,3400,778,6475
1000259435,159115,17049,1181,996,2438
1000255345,101756,3805,6425,824,7199
1000237368,118737,19993,1864,891,9488
1000232060,151989,16330,8549,754,4135
1000228665,114601,15312,5024,769,7973
1000165776,175756,3049,7027,819,14046
1001610408,195094,4517,3107,920,4209
1001604472,182081,2732,8482,717,4576
1000282540,134066,6599,1520,833,10770
1000273321,153220,18943,3151,838,7008
1000264741,186799,15408,2806,968,7171
1000261548,110231,8458,9543,735,5992
1000259742,158140,2596,3306,996,14824
1000258272,181849,16391,1222,886,2345
1000255342,114081,3136,8883,821,5598
1000237366,155771,17017,4105,810,12326
1000282538,100686,19615,2002,954,1230
1000273319,195141,9912,2848,863,5640
1000264738,157794,7376,6175,964,8916
1000261545,158385,12173,7116,815,5338
1000260691,117571,14003,5021,943,12938
1000255339,119565,10900,6778,715,1316
1000232245,111976,2033,1276,702,13306
1000228661,108261,4195,5034,722,14864
1000166200,156516,9278,4349,995,4680
1001610404,193177,4236,5927,913,14049
1001248405,137783,6170,4374,822,3720
1000282536,182456,6111,9117,827,14365
1000273317,198465,16994,4833,986,7198
1000264735,188291,17515,1672,984,3244
1000261907,152022,17715,4140,831,5770
1000260540,187859,15903,6062,911,4934
1000258264,164553,16574,9423,756,5936
1000256340,124500,16907,4743,896,12792
1000255336,126588,5581,5371,755,7250
1000237358,151316,14609,1409,875,14863
1000232067,133888,13903,5108,754,13547
1001601686,145713,14061,9586,865,10282
1000282880,159390,15099,4224,812,8731
1000273315,196164,18868,2812,754,12986
1000264730,133974,16429,4429,720,8992
1000261905,161015,16007,7912,787,6049
1000260538,180788,12803,9574,982,3051
1000259726,108802,14646,6482,748,3376
1000258259,151597,15430,8987,802,4796
1000256338,146198,3110,3494,707,7537
1000238007,184024,7689,8425,897,13516
1000237356,166040,9288,4905,704,11209
1000232242,167788,2212,6537,946,8848
1001610402,116329,16616,5700,970,10611
1001604464,156929,7778,6815,951,14809
1000282875,126321,16939,9089,787,13924
1000273313,174698,15003,6472,869,4839
1000264725,169767,13509,9708,790,14759
1000260686,159772,9613,3804,730,3011
1000256335,165350,4735,9216,794,12418
1000238552,145897,8037,6726,972,7730
1000237354,137189,10012,7612,913,1565
1000232063,163444,7290,4876,712,14908
1000166153,196084,18167,7123,879,14726
1001609418,129167,18981,1168,862,2850
1001601682,103238,9613,7237,723,1314
1000273311,164451,17214,4706,791,5568
1000264717,105113,4119,7744,847,7515
1000260532,188830,3397,8052,914,12578
1000259719,150472,17870,6492,953,4043
1000256327,122482,10726,8073,933,5711
1000237345,101996,8199,2794,813,5006
1000166164,168767,2508,2998,902,8461
1001609416,127548,2075,8114,716,5065
1001603432,106360,15195,2196,887,12862
1000282871,145528,17985,5527,818,5967
1000273043,113129,13904,8898,966,10226
1000265278,185344,10248,3075,843,9581
1000259717,182933,4327,5558,945,3672
1000255325,196965,8399,8391,889,13296
1000237342,100945,6495,4276,794,14799
1001609414,148842,17381,2812,793,9399
1001601880,147169,17010,9741,990,13031
1001603430,108784,4263,4810,994,13642
1000975506,140802,14513,1976,857,13971
1000282868,174654,12570,8921,867,8252
1000273038,187509,13214,8259,890,2854
1000260676,132124,17490,5383,805,12196
1000259713,176788,18477,2645,816,3242
1000240782,157139,13253,5615,914,7989
1000235870,160039,10513,4673,965,14071
1001609412,181270,11464,5214,781,1545
1001601679,183159,7827,9058,759,8484
1000273305,101477,19127,1534,782,6834
1000264707,159109,16608,2692,874,9137
1000260455,108792,15304,2841,793,13863
1000259410,132575,12438,8051,754,10369
1000237364,113262,6651,7355,721,14702
1001609410,187369,4837,4554,997,9393
1001604456,165299,9227,9467,825,4145
1001603428,140151,3102,3050,896,12340
1000975496,101178,19580,4523,719,10886
1000282866,148534,18729,6800,776,12581
1000273301,153076,4696,5622,785,9269
1000264704,197952,11164,4960,815,7124
1000260673,137000,12317,8059,768,3967
1000259407,142835,12502,3587,996,14169
1000237362,133121,6240,9655,774,1561
1000228636,167062,2596,2590,856,7159
1000165704,194535,10916,7014,707,14319
1001609408,139068,11540,5817,853,13869
1001248409,170231,16760,1744,757,5462
1000282864,159629,18252,7961,799,11665
1000273033,171991,11649,6101,961,12435
1000264702,199080,15429,9104,825,6980
1000260671,108709,9607,9209,810,14146
1000259701,147333,2679,9082,828,6823
1000255320,149020,9044,3235,728,7249
1000237352,121171,16384,9969,819,5722
1000228633,189448,19461,9383,907,12223
1000164280,169912,14754,4924,910,12967
1001609406,176470,4123,2097,761,7961
1000975982,138786,14651,3185,753,10463
1000265252,191955,16317,6107,785,10324
1000260452,165765,8442,1761,871,7824
1000259698,141141,19737,5857,964,4368
1000240774,166557,5782,6296,973,5171
1000235867,140972,11328,1244,785,4405
1000163626,147507,18194,9872,786,3434
1001609404,172940,4632,1745,719,6284
1001601673,145299,9030,4813,714,14908
1000282861,153289,18794,1301,803,13805
1000273364,150179,15724,5991,828,7600
1000265250,149095,16212,9517,759,4363
1000259359,121497,15018,1890,759,6532
1000255678,146923,8784,4101,731,6863
1000235863,183405,17077,5471,787,8721
1000163170,157853,16892,3012,808,9038
1001609402,112244,10854,2103,999,8799
1001601671,149693,12551,8050,723,14759
1000282858,108143,15071,8204,983,14982
1000273081,134324,10421,3862,982,7055
1000259634,192105,15565,7972,876,2100
1000256965,128885,10389,4734,713,11897
1000235860,189781,17423,5828,994,8517
1000232028,131344,10072,6089,984,10068
1000228453,144294,7327,7044,813,9655
1000163168,193064,9949,8608,936,11996
1001608908,155697,8388,5846,783,2940
1001604448,154106,13201,7678,974,12054
1001601669,132302,7692,7911,764,11511
1000282512,131258,17358,6962,750,9589
1000273361,127943,19193,5164,819,12793
1000259346,168529,18058,8558,947,9819
1000256343,116304,10417,2598,707,7459
1000244790,119551,7204,6821,949,8899
1000235858,132581,19677,2317,791,6174
1000232026,102289,3313,2424,816,5684
1000163166,178756,13354,4066,973,11396
1001610654,157853,13297,8221,794,9825
1001608906,180264,5656,8025,810,12310
1001603426,145186,6611,6898,835,7900
1000282849,163190,2175,4904,801,11396
1000273078,189711,19862,4677,704,12159
1000260442,113479,5996,6814,702,8876
1000259343,135850,17725,6735,836,14312
1000256332,173056,19704,6897,936,1494
1000255286,167666,11641,1381,997,8018
1000235856,192780,4918,9976,939,5793
1000232024,174136,13999,8078,869,12262
1000228446,144758,11638,8072,901,12176
1000163164,143257,2068,5895,809,14945
1001608904,165118,8888,4112,734,3021
1000282845,117430,14106,6840,805,9981
1000281553,163351,14030,5602,879,5414
1000273358,109178,19394,3365,913,12606
1000260440,161227,18081,3188,802,13805
1000259340,145719,9337,4102,952,10957
1000255283,105281,10156,3006,731,5838
1000244782,198490,5326,7992,808,2939
1000238322,163743,13181,1246,776,9805
1000235852,188633,18972,2989,710,14016
1000232022,117179,14831,9352,797,4911
1000163162,161366,3532,7595,863,9106
1001608902,179580,7772,9960,812,2577
1001603424,187666,4373,6024,735,13860
1000282496,194479,2049,7642,892,14899
1000265157,121362,12230,6247,836,9723
1000260399,154561,4561,2507,794,7997
1000259337,122528,16662,4593,828,14194
1000256319,193706,16368,7740,878,2888
1000255647,168062,2663,7533,974,12829
1000238320,158060,12764,9247,863,8878
1000237349,113938,12318,2000,936,9008
1000163160,173327,15626,9363,791,4556
1001610648,164245,6065,2054,835,8726
1001601663,129421,12512,3244,856,12838
1000975515,156922,9498,6021,729,7706
1000282842,138766,9414,7257,998,4483
1000265155,134900,18993,6091,725,6065
1000260378,128166,18466,8564,895,3174
1000259334,126021,11448,8865,750,5685
1000255278,157433,16500,7762,730,4959
1000237870,183033,9518,5647,997,9667
1000237347,130867,7431,4589,907,6599
1000163158,195693,11838,6701,969,11094
1001601660,155736,7570,8294,877,7526
1000975511,133228,14608,2043,989,5109
1000282837,103463,13831,7896,769,13151
1000265153,138231,7527,6844,741,9980
1000260373,103495,19925,4952,791,2974
1000259331,176202,9671,8660,815,11504
1000237868,155703,10621,7233,710,5115
1000235844,139968,2277,7631,804,10823
1000228623,146352,14294,1045,916,4465
1000203083,188592,7931,1221,914,3436
1000163156,160115,11398,7369,867,1367
1001610646,186323,15135,9850,848,6256
1000282464,105896,12978,9736,750,1295
1000260370,174361,8168,2641,923,8515
1000259621,153509,9937,4828,972,3172
1000256936,116758,15891,3105,897,14252
1000237866,165340,7933,2617,980,11368
1000202865,172005,13980,6944,859,3299
1000163154,112278,3555,2248,743,5417
1001601658,148796,4334,5392,962,4379
1001601448,165568,2324,3828,866,4218
1000975492,145264,16375,3923,990,14758
1000282831,116219,9171,3662,715,4326
1000273333,188700,18182,7456,886,4596
1000264091,138478,2704,7349,748,12942
1000261589,133888,14427,3625,753,3476
1000260367,147918,12247,2767,767,11544
1000259324,107435,14562,1211,745,14859
1000237864,128550,3022,5940,765,9490
1000237318,131806,11217,2061,820,11371
1000202863,144245,12155,4944,985,9482
1001610642,189181,7279,6754,890,12484
1000975979,101405,3021,2813,861,7084
1000282460,144989,15745,3104,952,6504
1000273325,193326,9913,9053,918,2769
1000264088,123174,11612,3134,956,9980
1000261944,107443,19438,4746,823,6239
1000260364,100450,14143,7341,870,5846
1000259619,153810,16800,6608,951,3395
1000255635,139288,19361,6398,824,7241
1000237862,133249,15990,8686,913,9191
1000237316,181623,10032,3200,904,2531
1000163150,151268,10144,6821,858,1999
1001603416,176244,17802,2813,965,11797
1000282455,139102,3784,7341,891,8663
1000273308,114060,11902,6415,983,1420
1000264085,186996,12410,7482,974,7143
1000261941,167509,10082,4214,779,1684
1000260361,168181,15888,7459,785,4575
1000259320,144606,15316,2458,851,1813
1000255266,174898,5851,6412,882,4491
1000237860,184018,7216,2395,829,2552
1000232009,181822,17412,1078,918,13890
1000208425,127663,6479,2576,978,7277
1001610638,115810,7610,7260,999,14721
1001601970,114182,9248,7600,955,4449
1000282825,183675,5352,1564,981,10414
1000273041,182269,3354,3025,975,10244
1000264082,166408,18573,7945,922,8069
1000261938,167291,12505,9891,958,13783
1000259651,160729,4039,2547,781,3483
1000237858,189872,12567,7067,919,8415
1000232007,158550,4415,9237,992,12935
1000208423,107536,6556,1415,722,14470
1000163146,173320,15153,9969,818,11350
1001601808,172330,6157,9806,972,12774
1001603414,101061,13431,1154,772,5182
1000975957,196266,5169,8465,722,8904
1000282820,147338,10739,2880,721,3682
1000273303,122604,7827,3917,820,6719
1000264079,139649,5377,2168,977,8440
1000261576,150304,4375,2366,957,1967
1000260063,107280,8150,5413,806,11312
1000259648,156210,8505,5756,797,9524
1000256921,181217,4166,8286,878,13351
1000244795,120460,19857,9258,765,5569
1000237856,144639,12882,4651,700,5707
1000232005,147836,19479,2197,842,14839
1000208421,147866,11612,8342,882,3519
1000282815,169647,5804,9714,932,5232
1000264076,110171,7394,9045,733,7928
1000261574,140504,19680,1935,756,5643
1000259645,172770,14989,8122,750,12135
1000255746,192541,2976,2251,860,9661
1000240751,142882,18447,1599,818,10494
1000237854,164165,12744,6434,788,6405
1000232003,127105,18810,6337,710,10927
1000208707,180875,15655,1159,749,4023
1000163142,199590,4353,8968,958,1935
1001601446,119231,16189,9215,914,7345
1000282444,151196,16497,6647,770,1473
1000264073,162353,5337,8480,948,2917
1000261572,171750,2013,7849,781,12192
1000260316,181425,9603,1273,769,3878
1000259356,107934,2338,4256,704,4239
1000255395,113294,4387,8227,797,8330
1000240749,114407,12409,2173,727,6230
1000237852,119562,4949,3481,937,2617
1000208419,186362,7761,8094,711,2027
1001603408,109035,13882,5139,842,10737
1001601434,105290,7120,5438,809,8208
1000975469,131083,6917,5468,822,12535
1000282813,195169,16895,9860,992,2229
1000264070,135020,7692,2219,854,13935
1000261570,171097,10152,8488,795,13200
1000260053,132945,15877,9790,959,7423
1000259354,194413,2369,2311,722,8231
1000258249,100589,10136,4119,929,11587
1000256270,173702,16891,6313,934,8954
1000255736,169731,16609,1856,748,9576
1000244787,143890,13163,6532,799,14051
1000237850,190784,7551,1918,891,14494
1000227811,110899,8458,6926,791,11299
1001610630,107836,13133,7794,887,8345
1001601796,110802,16959,5065,870,4381
1001601432,132570,14058,4417,810,8672
1000282811,115610,18789,9887,811,5595
1000281876,142048,3571,7120,999,5586
1000264685,197623,8908,4185,848,10265
1000261931,141180,14745,2001,936,11352
1000259352,118722,18732,6557,711,3759
1000258246,156510,9520,7367,923,2230
1000255733,106198,3917,7086,779,1858
1000237848,172773,8848,4149,941,5962
1000227808,169903,2820,2662,706,10549
1000208415,178870,8406,7569,931,8324
1000163136,113365,11438,7275,914,11340
1001601944,144221,7744,2163,966,13245
1000282440,154893,11303,9917,874,4696
1000264682,160328,12740,9634,797,11691
1000261928,194491,19071,4330,894,6606
1000260049,112159,13203,1029,823,11840
1000259641,146824,13481,9419,932,10127
1000257581,177621,5654,1815,894,14653
1000255730,196554,13682,2458,759,11425
1000240712,170018,5940,8151,947,2841
1000237846,148891,10287,7935,821,6967
1000230512,142118,17853,1249,700,7255
1000227805,137411,5459,6761,898,6879
1000208705,150214,2378,8771,939,8220
1001610628,167073,10585,5016,833,10089
1000282437,143867,9409,6953,733,7873
1000264679,125405,12037,6150,714,14690
1000261925,100516,14095,9345,728,14027
1000260047,156956,9990,3568,946,14252
1000259349,180921,19660,8552,845,9980
1000255727,108245,7721,9642,997,6757
1000240710,106404,15078,4602,749,8266
1000237844,108424,11857,7506,941,11817
1000230503,169656,3111,5262,720,9021
1000208413,185204,13269,5597,758,5738
1000163132,116785,16361,2590,882,10307
1001602946,162013,16474,9324,966,13806
1001601934,131369,2410,6518,726,11941
1000975481,150118,16864,6710,973,7218
1000282855,190966,6869,9746,991,1733
1000264676,154945,10575,6338,798,12085
1000261910,196541,17809,2135,713,11318
1000260305,165806,13256,8653,773,11368
1000259637,134992,12287,3414,966,6101
1000255724,198958,4308,7399,889,9769
1000237842,159265,9662,9100,800,13166
1000231434,146021,13363,8305,754,3133
1000208703,126628,6480,1531,764,2651
1000163130,195540,19991,8557,897,2375
1001604442,135345,14460,3061,712,2776
1000282515,182520,14755,2533,910,12238
1000281512,169981,10030,2114,711,7536
1000264673,127080,12204,7031,708,12941
1000261901,190982,9396,3484,903,7967
1000260044,133003,2269,7090,992,5811
1000259631,156323,9473,6963,931,10925
1000255721,187510,14195,5295,851,3620
1000237840,129921,14149,9540,812,14829
1000230516,165763,15650,9475,708,14569
1000208701,124471,11152,4960,825,2817
1001610624,179384,15231,4899,719,6769
1000975972,106615,4304,5322,908,4635
1000282851,172614,15876,4318,894,13226
1000267493,182019,18228,3888,760,10799
1000264670,163721,16540,9632,840,14838
1000261895,142822,12907,9765,956,6610
1000244704,182528,11818,6271,802,10181
1000237838,113103,6119,5205,788,3387
1000231432,152723,8839,1592,731,11023
1000208699,103266,9175,1068,765,4075
1001612406,116740,15109,1239,810,7989
1000975965,146577,4800,9743,875,12544
1000282493,140769,17441,2163,905,7665
1000267490,193576,3052,9208,757,4056
1000264667,127283,3696,6125,887,10522
1000261893,168312,19724,1181,705,4497
1000260298,126551,18047,7710,717,2732
1000259626,108243,15635,2930,767,12216
1000255713,192752,18280,1729,793,11746
1000237836,167616,9128,4335,799,8929
1000230514,112951,17897,4834,746,1855
1000208697,106764,16491,2265,846,3379
1001604438,190346,7518,4416,872,7251
1000280353,165291,2261,3966,729,8829
1000267047,163391,10121,1012,813,5526
