dt,tclass,month_1,month_2,month_3,month_4,month_5,month_6
1000237500,C1TP,360,360,360,360,360,360
1000237500,D1,360,360,360,360,360,360
1000237500,D2,360,360,360,360,360,360
1000237500,D3,360,360,360,360,360,360
1000237500,A1,360,360,360,360,360,360
1000237500,A2,360,360,360,360,360,360
1000237500,A3,360,360,360,360,360,360
1000234581,R2SP,79,79,79,79,79,79
1000234581,R2TP,79,79,79,79,79,79
1000234581,C1SP,79,79,79,79,79,79
1000234581,C1TP,79,79,79,79,79,79
1000234581,D1,79,79,79,79,79,79
1000234581,D2,79,79,79,79,79,79
1000234581,D3,79,79,79,79,79,79
1000234581,A1,79,79,79,79,79,79
1000234581,A2,79,79,79,79,79,79
1000234581,A3,79,79,79,79,79,79
1000207330,R2SP,267,267,267,267,267,267
1000207330,R2TP,267,267,267,267,267,267
1000207330,C1SP,267,267,267,267,267,267
1000207330,C1TP,267,267,267,267,267,267
1000207330,D1,267,267,267,267,267,267
1000207330,D2,267,267,267,267,267,267
1000207330,D3,267,267,267,267,267,267
1000207330,A1,267,267,267,267,267,267
1000207330,A2,267,267,267,267,267,267
1000207330,A3,267,267,267,267,267,267
1000180591,R2SP,271,271,271,271,271,271
1000180591,R2TP,271,271,271,271,271,271
1000180591,C1SP,271,271,271,271,271,271
1000180591,C1TP,271,271,271,271,271,271
1000180591,D1,271,271,271,271,271,271
1000180591,D2,271,271,271,271,271,271
1000180591,D3,271,271,271,271,271,271
1000180591,A1,271,271,271,271,271,271
1000180591,A2,271,271,271,271,271,271
1000180591,A3,271,271,271,271,271,271
1001610580,R2SP,451,451,451,451,451,451
1001610580,R2TP,451,451,451,451,451,451
1001610580,C1SP,451,451,451,451,451,451
1001610580,C1TP,451,451,451,451,451,451
1001610580,D1,451,451,451,451,451,451
1001610580,D2,451,451,451,451,451,451
1001610580,D3,451,451,451,451,451,451
1001610580,A1,451,451,451,451,451,451
1001610580,A2,451,451,451,451,451,451
1001610580,A3,451,451,451,451,451,451
1001220913,R2SP,66,66,66,66,66,66
1001220913,R2TP,66,66,66,66,66,66
1001220913,C1SP,66,66,66,66,66,66
1001220913,C1TP,66,66,66,66,66,66
1001220913,D1,66,66,66,66,66,66
1001220913,D2,66,66,66,66,66,66
1001220913,D3,66,66,66,66,66,66
1001220913,A1,66,66,66,66,66,66
1001220913,A2,66,66,66,66,66,66
1001220913,A3,66,66,66,66,66,66
1000259848,R2SP,370,370,370,370,370,370
1000259848,R2TP,370,370,370,370,370,370
1000259848,C1SP,370,370,370,370,370,370
1000259848,C1TP,370,370,370,370,370,370
1000259848,D1,370,370,370,370,370,370
1000259848,D2,370,370,370,370,370,370
1000259848,D3,370,370,370,370,370,370
1000259848,A1,370,370,370,370,370,370
1000259848,A2,370,370,370,370,370,370
1000259848,A3,370,370,370,370,370,370
1000257726,R2SP,280,280,280,280,280,280
1000257726,R2TP,280,280,280,280,280,280
1000257726,C1SP,280,280,280,280,280,280
1000257726,C1TP,280,280,280,280,280,280
1000257726,D1,280,280,280,280,280,280
1000257726,D2,280,280,280,280,280,280
1000257726,D3,280,280,280,280,280,280
1000257726,A1,280,280,280,280,280,280
1000257726,A2,280,280,280,280,280,280
1000257726,A3,280,280,280,280,280,280
1000237496,R2SP,245,245,245,245,245,245
1000237496,R2TP,245,245,245,245,245,245
1000237496,C1SP,245,245,245,245,245,245
1000237496,C1TP,245,245,245,245,245,245
1000237496,D1,245,245,245,245,245,245
1000237496,D2,245,245,245,245,245,245
1000237496,D3,245,245,245,245,245,245
1000237496,A1,245,245,245,245,245,245
1000237496,A2,245,245,245,245,245,245
1000237496,A3,245,245,245,245,245,245
1000234571,R2SP,292,292,292,292,292,292
1000234571,R2TP,292,292,292,292,292,292
1000234571,C1SP,292,292,292,292,292,292
1000234571,C1TP,292,292,292,292,292,292
1000234571,D1,292,292,292,292,292,292
1000234571,D2,292,292,292,292,292,292
1000234571,D3,292,292,292,292,292,292
1000234571,A1,292,292,292,292,292,292
1000234571,A2,292,292,292,292,292,292
1000234571,A3,292,292,292,292,292,292
1000204928,R2SP,245,245,245,245,245,245
1000204928,R2TP,245,245,245,245,245,245
1000204928,C1SP,245,245,245,245,245,245
1000204928,C1TP,245,245,245,245,245,245
1000204928,D1,245,245,245,245,245,245
1000204928,D2,245,245,245,245,245,245
1000204928,D3,245,245,245,245,245,245
1000204928,A1,245,245,245,245,245,245
1000204928,A2,245,245,245,245,245,245
1000204928,A3,245,245,245,245,245,245
1001611908,R2SP,313,313,313,313,313,313
1001611908,R2TP,313,313,313,313,313,313
1001611908,C1SP,313,313,313,313,313,313
1001611908,C1TP,313,313,313,313,313,313
1001611908,D1,313,313,313,313,313,313
1001611908,D2,313,313,313,313,313,313
1001611908,D3,313,313,313,313,313,313
1001611908,A1,313,313,313,313,313,313
1001611908,A2,313,313,313,313,313,313
1001611908,A3,313,313,313,313,313,313
1001601990,R2SP,326,326,326,326,326,326
1001601990,R2TP,326,326,326,326,326,326
1001601990,C1SP,326,326,326,326,326,326
1001601990,C1TP,326,326,326,326,326,326
1001601990,D1,326,326,326,326,326,326
1001601990,D2,326,326,326,326,326,326
1001601990,D3,326,326,326,326,326,326
1001601990,A1,326,326,326,326,326,326
1001601990,A2,326,326,326,326,326,326
1001601990,A3,326,326,326,326,326,326
1000260982,R2SP,176,176,176,176,176,176
1000260982,R2TP,176,176,176,176,176,176
1000260982,C1SP,176,176,176,176,176,176
1000260982,C1TP,176,176,176,176,176,176
1000260982,D1,176,176,176,176,176,176
1000260982,D2,176,176,176,176,176,176
1000260982,D3,176,176,176,176,176,176
1000260982,A1,176,176,176,176,176,176
1000260982,A2,176,176,176,176,176,176
1000260982,A3,176,176,176,176,176,176
1000257724,R2SP,458,458,458,458,458,458
1000257724,R2TP,458,458,458,458,458,458
1000257724,C1SP,458,458,458,458,458,458
1000257724,C1TP,458,458,458,458,458,458
1000257724,D1,458,458,458,458,458,458
1000257724,D2,458,458,458,458,458,458
1000257724,D3,458,458,458,458,458,458
1000257724,A1,458,458,458,458,458,458
1000257724,A2,458,458,458,458,458,458
1000257724,A3,458,458,458,458,458,458
1000255970,R2SP,420,420,420,420,420,420
1000255970,R2TP,420,420,420,420,420,420
1000255970,C1SP,420,420,420,420,420,420
1000255970,C1TP,420,420,420,420,420,420
1000255970,D1,420,420,420,420,420,420
1000255970,D2,420,420,420,420,420,420
1000255970,D3,420,420,420,420,420,420
1000255970,A1,420,420,420,420,420,420
1000255970,A2,420,420,420,420,420,420
1000255970,A3,420,420,420,420,420,420
1000233556,R2SP,271,271,271,271,271,271
1000233556,R2TP,271,271,271,271,271,271
1000233556,C1SP,271,271,271,271,271,271
1000233556,C1TP,271,271,271,271,271,271
1000233556,D1,271,271,271,271,271,271
1000233556,D2,271,271,271,271,271,271
1000233556,D3,271,271,271,271,271,271
1000233556,A1,271,271,271,271,271,271
1000233556,A2,271,271,271,271,271,271
1000233556,A3,271,271,271,271,271,271
1000179847,R2SP,436,436,436,436,436,436
1000179847,R2TP,436,436,436,436,436,436
1000179847,C1SP,436,436,436,436,436,436
1000179847,C1TP,436,436,436,436,436,436
1000179847,D1,436,436,436,436,436,436
1000179847,D2,436,436,436,436,436,436
1000179847,D3,436,436,436,436,436,436
1000179847,A1,436,436,436,436,436,436
1000179847,A2,436,436,436,436,436,436
1000179847,A3,436,436,436,436,436,436
1001610576,R2SP,70,70,70,70,70,70
1001610576,R2TP,70,70,70,70,70,70
1001610576,C1SP,70,70,70,70,70,70
1001610576,C1TP,70,70,70,70,70,70
1001610576,D1,70,70,70,70,70,70
1001610576,D2,70,70,70,70,70,70
1001610576,D3,70,70,70,70,70,70
1001610576,A1,70,70,70,70,70,70
1001610576,A2,70,70,70,70,70,70
1001610576,A3,70,70,70,70,70,70
1001601852,R2SP,195,195,195,195,195,195
1001601852,R2TP,195,195,195,195,195,195
1001601852,C1SP,195,195,195,195,195,195
1001601852,C1TP,195,195,195,195,195,195
1001601852,D1,195,195,195,195,195,195
1001601852,D2,195,195,195,195,195,195
1001601852,D3,195,195,195,195,195,195
1001601852,A1,195,195,195,195,195,195
1001601852,A2,195,195,195,195,195,195
1001601852,A3,195,195,195,195,195,195
1001601452,R2SP,242,242,242,242,242,242
1001601452,R2TP,242,242,242,242,242,242
1001601452,C1SP,242,242,242,242,242,242
1001601452,C1TP,242,242,242,242,242,242
1001601452,D1,242,242,242,242,242,242
1001601452,D2,242,242,242,242,242,242
1001601452,D3,242,242,242,242,242,242
1001601452,A1,242,242,242,242,242,242
1001601452,A2,242,242,242,242,242,242
1001601452,A3,242,242,242,242,242,242
1000258788,R2SP,195,195,195,195,195,195
1000258788,R2TP,195,195,195,195,195,195
1000258788,C1SP,195,195,195,195,195,195
1000258788,C1TP,195,195,195,195,195,195
1000258788,D1,195,195,195,195,195,195
1000258788,D2,195,195,195,195,195,195
1000258788,D3,195,195,195,195,195,195
1000258788,A1,195,195,195,195,195,195
1000258788,A2,195,195,195,195,195,195
1000258788,A3,195,195,195,195,195,195
1000257720,R2SP,137,137,137,137,137,137
1000257720,R2TP,137,137,137,137,137,137
1000257720,C1SP,137,137,137,137,137,137
1000257720,C1TP,137,137,137,137,137,137
1000257720,D1,137,137,137,137,137,137
1000257720,D2,137,137,137,137,137,137
1000257720,D3,137,137,137,137,137,137
1000257720,A1,137,137,137,137,137,137
1000257720,A2,137,137,137,137,137,137
1000257720,A3,137,137,137,137,137,137
1000233548,R2SP,127,127,127,127,127,127
1000233548,R2TP,127,127,127,127,127,127
1000233548,C1SP,127,127,127,127,127,127
1000233548,C1TP,127,127,127,127,127,127
1000233548,D1,127,127,127,127,127,127
1000233548,D2,127,127,127,127,127,127
1000233548,D3,127,127,127,127,127,127
1000233548,A1,127,127,127,127,127,127
1000233548,A2,127,127,127,127,127,127
1000233548,A3,127,127,127,127,127,127
1000179851,R2SP,223,223,223,223,223,223
1000179851,R2TP,223,223,223,223,223,223
1000179851,C1SP,223,223,223,223,223,223
1000179851,C1TP,223,223,223,223,223,223
1000179851,D1,223,223,223,223,223,223
1000179851,D2,223,223,223,223,223,223
1000179851,D3,223,223,223,223,223,223
1000179851,A1,223,223,223,223,223,223
1000179851,A2,223,223,223,223,223,223
1000179851,A3,223,223,223,223,223,223
1000259840,R2SP,378,378,378,378,378,378
1000259840,R2TP,378,378,378,378,378,378
1000259840,C1SP,378,378,378,378,378,378
1000259840,C1TP,378,378,378,378,378,378
1000259840,D1,378,378,378,378,378,378
1000259840,D2,378,378,378,378,378,378
1000259840,D3,378,378,378,378,378,378
1000259840,A1,378,378,378,378,378,378
1000259840,A2,378,378,378,378,378,378
1000259840,A3,378,378,378,378,378,378
1000257718,R2SP,422,422,422,422,422,422
1000257718,R2TP,422,422,422,422,422,422
1000257718,C1SP,422,422,422,422,422,422
1000257718,C1TP,422,422,422,422,422,422
1000257718,D1,422,422,422,422,422,422
1000257718,D2,422,422,422,422,422,422
1000257718,D3,422,422,422,422,422,422
1000257718,A1,422,422,422,422,422,422
1000257718,A2,422,422,422,422,422,422
1000257718,A3,422,422,422,422,422,422
1000233542,R2SP,180,180,180,180,180,180
1000233542,R2TP,180,180,180,180,180,180
1000233542,C1SP,180,180,180,180,180,180
1000233542,C1TP,180,180,180,180,180,180
1000233542,D1,180,180,180,180,180,180
1000233542,D2,180,180,180,180,180,180
1000233542,D3,180,180,180,180,180,180
1000233542,A1,180,180,180,180,180,180
1000233542,A2,180,180,180,180,180,180
1000233542,A3,180,180,180,180,180,180
1000228812,R2SP,345,345,345,345,345,345
1000228812,R2TP,345,345,345,345,345,345
1000228812,C1SP,345,345,345,345,345,345
1000228812,C1TP,345,345,345,345,345,345
1000228812,D1,345,345,345,345,345,345
1000228812,D2,345,345,345,345,345,345
1000228812,D3,345,345,345,345,345,345
1000228812,A1,345,345,345,345,345,345
1000228812,A2,345,345,345,345,345,345
1000228812,A3,345,345,345,345,345,345
1000179849,R2SP,421,421,421,421,421,421
1000179849,R2TP,421,421,421,421,421,421
1000179849,C1SP,421,421,421,421,421,421
1000179849,C1TP,421,421,421,421,421,421
1000179849,D1,421,421,421,421,421,421
1000179849,D2,421,421,421,421,421,421
1000179849,D3,421,421,421,421,421,421
1000179849,A1,421,421,421,421,421,421
1000179849,A2,421,421,421,421,421,421
1000179849,A3,421,421,421,421,421,421
1000282075,R2SP,127,127,127,127,127,127
1000282075,R2TP,127,127,127,127,127,127
1000282075,C1SP,127,127,127,127,127,127
1000282075,C1TP,127,127,127,127,127,127
1000282075,D1,127,127,127,127,127,127
1000282075,D2,127,127,127,127,127,127
1000282075,D3,127,127,127,127,127,127
1000282075,A1,127,127,127,127,127,127
1000282075,A2,127,127,127,127,127,127
1000282075,A3,127,127,127,127,127,127
1000259837,R2SP,225,225,225,225,225,225
1000259837,R2TP,225,225,225,225,225,225
1000259837,C1SP,225,225,225,225,225,225
1000259837,C1TP,225,225,225,225,225,225
1000259837,D1,225,225,225,225,225,225
1000259837,D2,225,225,225,225,225,225
1000259837,D3,225,225,225,225,225,225
1000259837,A1,225,225,225,225,225,225
1000259837,A2,225,225,225,225,225,225
1000259837,A3,225,225,225,225,225,225
1000258780,R2SP,293,293,293,293,293,293
1000258780,R2TP,293,293,293,293,293,293
1000258780,C1SP,293,293,293,293,293,293
1000258780,C1TP,293,293,293,293,293,293
1000258780,D1,293,293,293,293,293,293
1000258780,D2,293,293,293,293,293,293
1000258780,D3,293,293,293,293,293,293
1000258780,A1,293,293,293,293,293,293
1000258780,A2,293,293,293,293,293,293
1000258780,A3,293,293,293,293,293,293
1000257715,R2SP,98,98,98,98,98,98
1000257715,R2TP,98,98,98,98,98,98
1000257715,C1SP,98,98,98,98,98,98
1000257715,C1TP,98,98,98,98,98,98
1000257715,D1,98,98,98,98,98,98
1000257715,D2,98,98,98,98,98,98
1000257715,D3,98,98,98,98,98,98
1000257715,A1,98,98,98,98,98,98
1000257715,A2,98,98,98,98,98,98
1000257715,A3,98,98,98,98,98,98
1000234555,R2SP,313,313,313,313,313,313
1000234555,R2TP,313,313,313,313,313,313
1000234555,C1SP,313,313,313,313,313,313
1000234555,C1TP,313,313,313,313,313,313
1000234555,D1,313,313,313,313,313,313
1000234555,D2,313,313,313,313,313,313
1000234555,D3,313,313,313,313,313,313
1000234555,A1,313,313,313,313,313,313
1000234555,A2,313,313,313,313,313,313
1000234555,A3,313,313,313,313,313,313
1000228810,R2SP,435,435,435,435,435,435
1000228810,R2TP,435,435,435,435,435,435
1000228810,C1SP,435,435,435,435,435,435
1000228810,C1TP,435,435,435,435,435,435
1000228810,D1,435,435,435,435,435,435
1000228810,D2,435,435,435,435,435,435
1000228810,D3,435,435,435,435,435,435
1000228810,A1,435,435,435,435,435,435
1000228810,A2,435,435,435,435,435,435
1000228810,A3,435,435,435,435,435,435
1000178920,R2SP,482,482,482,482,482,482
1000178920,R2TP,482,482,482,482,482,482
1000178920,C1SP,482,482,482,482,482,482
1000178920,C1TP,482,482,482,482,482,482
1000178920,D1,482,482,482,482,482,482
1000178920,D2,482,482,482,482,482,482
1000178920,D3,482,482,482,482,482,482
1000178920,A1,482,482,482,482,482,482
1000178920,A2,482,482,482,482,482,482
1000178920,A3,482,482,482,482,482,482
1001601844,R2SP,324,324,324,324,324,324
1001601844,R2TP,324,324,324,324,324,324
1001601844,C1SP,324,324,324,324,324,324
1001601844,C1TP,324,324,324,324,324,324
1001601844,D1,324,324,324,324,324,324
1001601844,D2,324,324,324,324,324,324
1001601844,D3,324,324,324,324,324,324
1001601844,A1,324,324,324,324,324,324
1001601844,A2,324,324,324,324,324,324
1001601844,A3,324,324,324,324,324,324
1000266439,R2SP,189,189,189,189,189,189
1000266439,R2TP,189,189,189,189,189,189
1000266439,C1SP,189,189,189,189,189,189
1000266439,C1TP,189,189,189,189,189,189
1000266439,D1,189,189,189,189,189,189
1000266439,D2,189,189,189,189,189,189
1000266439,D3,189,189,189,189,189,189
1000266439,A1,189,189,189,189,189,189
1000266439,A2,189,189,189,189,189,189
1000266439,A3,189,189,189,189,189,189
1000259834,R2SP,275,275,275,275,275,275
1000259834,R2TP,275,275,275,275,275,275
1000259834,C1SP,275,275,275,275,275,275
1000259834,C1TP,275,275,275,275,275,275
1000259834,D1,275,275,275,275,275,275
1000259834,D2,275,275,275,275,275,275
1000259834,D3,275,275,275,275,275,275
1000259834,A1,275,275,275,275,275,275
1000259834,A2,275,275,275,275,275,275
1000259834,A3,275,275,275,275,275,275
1000237479,R2SP,371,371,371,371,371,371
1000237479,R2TP,371,371,371,371,371,371
1000237479,C1SP,371,371,371,371,371,371
1000237479,C1TP,371,371,371,371,371,371
1000237479,D1,371,371,371,371,371,371
1000237479,D2,371,371,371,371,371,371
1000237479,D3,371,371,371,371,371,371
1000237479,A1,371,371,371,371,371,371
1000237479,A2,371,371,371,371,371,371
1000237479,A3,371,371,371,371,371,371
1000234563,R2SP,222,222,222,222,222,222
1000234563,R2TP,222,222,222,222,222,222
1000234563,C1SP,222,222,222,222,222,222
1000234563,C1TP,222,222,222,222,222,222
1000234563,D1,222,222,222,222,222,222
1000234563,D2,222,222,222,222,222,222
1000234563,D3,222,222,222,222,222,222
1000234563,A1,222,222,222,222,222,222
1000234563,A2,222,222,222,222,222,222
1000234563,A3,222,222,222,222,222,222
1000228808,R2SP,92,92,92,92,92,92
1000228808,R2TP,92,92,92,92,92,92
1000228808,C1SP,92,92,92,92,92,92
1000228808,C1TP,92,92,92,92,92,92
1000228808,D1,92,92,92,92,92,92
1000228808,D2,92,92,92,92,92,92
1000228808,D3,92,92,92,92,92,92
1000228808,A1,92,92,92,92,92,92
1000228808,A2,92,92,92,92,92,92
1000228808,A3,92,92,92,92,92,92
1000179845,R2SP,259,259,259,259,259,259
1000179845,R2TP,259,259,259,259,259,259
1000179845,C1SP,259,259,259,259,259,259
1000179845,C1TP,259,259,259,259,259,259
1000179845,D1,259,259,259,259,259,259
1000179845,D2,259,259,259,259,259,259
1000179845,D3,259,259,259,259,259,259
1000179845,A1,259,259,259,259,259,259
1000179845,A2,259,259,259,259,259,259
1000179845,A3,259,259,259,259,259,259
1001611460,R2SP,396,396,396,396,396,396
1001611460,R2TP,396,396,396,396,396,396
1001611460,C1SP,396,396,396,396,396,396
1001611460,C1TP,396,396,396,396,396,396
1001611460,D1,396,396,396,396,396,396
1001611460,D2,396,396,396,396,396,396
1001611460,D3,396,396,396,396,396,396
1001611460,A1,396,396,396,396,396,396
1001611460,A2,396,396,396,396,396,396
1001611460,A3,396,396,396,396,396,396
1000265835,R2SP,461,461,461,461,461,461
1000265835,R2TP,461,461,461,461,461,461
1000265835,C1SP,461,461,461,461,461,461
1000265835,C1TP,461,461,461,461,461,461
1000265835,D1,461,461,461,461,461,461
1000265835,D2,461,461,461,461,461,461
1000265835,D3,461,461,461,461,461,461
1000265835,A1,461,461,461,461,461,461
1000265835,A2,461,461,461,461,461,461
1000265835,A3,461,461,461,461,461,461
1000259831,R2SP,374,374,374,374,374,374
1000259831,R2TP,374,374,374,374,374,374
1000259831,C1SP,374,374,374,374,374,374
1000259831,C1TP,374,374,374,374,374,374
1000259831,D1,374,374,374,374,374,374
1000259831,D2,374,374,374,374,374,374
1000259831,D3,374,374,374,374,374,374
1000259831,A1,374,374,374,374,374,374
1000259831,A2,374,374,374,374,374,374
1000259831,A3,374,374,374,374,374,374
1000258777,R2SP,356,356,356,356,356,356
1000258777,R2TP,356,356,356,356,356,356
1000258777,C1SP,356,356,356,356,356,356
1000258777,C1TP,356,356,356,356,356,356
1000258777,D1,356,356,356,356,356,356
1000258777,D2,356,356,356,356,356,356
1000258777,D3,356,356,356,356,356,356
1000258777,A1,356,356,356,356,356,356
1000258777,A2,356,356,356,356,356,356
1000258777,A3,356,356,356,356,356,356
1000257684,R2SP,343,343,343,343,343,343
1000257684,R2TP,343,343,343,343,343,343
1000257684,C1SP,343,343,343,343,343,343
1000257684,C1TP,343,343,343,343,343,343
1000257684,D1,343,343,343,343,343,343
1000257684,D2,343,343,343,343,343,343
1000257684,D3,343,343,343,343,343,343
1000257684,A1,343,343,343,343,343,343
1000257684,A2,343,343,343,343,343,343
1000257684,A3,343,343,343,343,343,343
1000235978,R2SP,356,356,356,356,356,356
1000235978,R2TP,356,356,356,356,356,356
1000235978,C1SP,356,356,356,356,356,356
1000235978,C1TP,356,356,356,356,356,356
1000235978,D1,356,356,356,356,356,356
1000235978,D2,356,356,356,356,356,356
1000235978,D3,356,356,356,356,356,356
1000235978,A1,356,356,356,356,356,356
1000235978,A2,356,356,356,356,356,356
1000235978,A3,356,356,356,356,356,356
1000233544,R2SP,89,89,89,89,89,89
1000233544,R2TP,89,89,89,89,89,89
1000233544,C1SP,89,89,89,89,89,89
1000233544,C1TP,89,89,89,89,89,89
1000233544,D1,89,89,89,89,89,89
1000233544,D2,89,89,89,89,89,89
1000233544,D3,89,89,89,89,89,89
